ID,cy_2011,cy_2012,cy_2013,cy_2014,cy_2015,cy_2016,cy_2017,cy_2018,cy_2019,cy_2020,cy_2021,cy_2022,cy_2023
12174,0,1,1,0,0,0,4,1,0,3,3,2,2
12570,5,5,1,1,2,1,3,5,6,2,5,2,2
11905,1,2,0,1,3,2,1,2,3,2,1,2,2
12572,3,4,3,3,1,2,3,2,8,0,1,4,2
11907,2,0,0,1,1,2,0,1,3,0,0,1,2
12574,9,11,0,0,3,0,2,2,1,3,2,3,2
11304,12,3,5,1,1,0,2,0,4,1,0,0,2
12578,10,3,4,4,1,0,1,2,4,2,3,1,2
11279,3,4,4,0,1,1,4,0,4,2,0,1,2
12046,0,0,0,0,0,0,1,0,2,1,1,0,2
11851,2,4,0,1,5,0,0,1,1,4,0,2,2
11168,0,0,0,0,0,1,1,1,1,1,0,0,2
12319,7,1,2,1,2,1,1,5,9,1,1,1,2
12051,0,0,0,1,0,0,0,2,3,1,2,1,2
10991,0,1,2,3,0,2,0,1,3,1,0,1,2
12592,0,0,5,3,0,0,3,2,2,0,2,0,2
11431,7,4,2,3,2,2,5,2,8,3,4,2,2
11615,2,0,3,1,1,2,3,2,3,3,4,0,2
12169,1,5,3,3,0,3,1,5,10,1,2,0,2
12596,4,4,0,1,1,0,2,3,6,7,1,1,2
11906,0,2,0,1,0,2,0,0,1,2,1,0,2
12601,6,3,1,0,2,0,3,4,1,6,1,1,2
10705,5,2,1,3,0,0,1,2,2,3,1,0,2
10590,7,5,2,2,1,1,2,1,3,2,1,2,2
11314,0,1,2,0,1,1,4,3,4,3,2,1,2
12607,5,1,1,0,1,0,0,1,1,1,1,2,2
10993,0,2,2,2,2,3,1,1,1,4,1,0,2
11004,0,1,1,0,0,1,0,0,0,0,0,0,2
12190,3,4,0,0,2,0,0,0,2,0,1,0,2
10587,2,9,2,2,2,1,4,0,1,1,1,1,2
12303,4,3,1,0,1,1,1,2,1,4,4,3,2
11143,9,6,10,4,5,2,0,0,2,1,0,0,2
11743,0,1,0,0,1,1,1,4,6,1,0,2,2
10581,0,0,3,0,0,0,0,1,2,0,0,4,2
11022,5,6,3,0,2,1,2,2,1,3,0,2,2
10731,1,1,0,1,0,2,1,1,2,0,1,1,2
12283,3,6,2,1,1,3,4,1,2,1,0,1,2
10714,6,6,6,3,2,2,1,4,4,3,1,1,2
12884,6,5,6,5,1,1,4,4,5,3,1,1,2
13907,7,8,2,3,0,2,3,4,3,4,1,0,2
13493,5,3,0,0,1,2,0,0,2,1,3,0,2
14159,5,4,1,0,2,3,2,4,5,4,1,3,2
13710,1,4,1,0,0,0,0,0,0,0,1,0,2
13606,20,11,7,2,4,3,6,9,7,1,2,9,2
13711,0,0,1,0,1,0,0,0,1,2,2,0,2
13442,5,6,1,2,3,4,1,2,6,1,0,2,2
14314,2,1,4,8,2,3,7,6,7,1,3,4,2
14164,1,0,0,0,1,2,1,0,2,0,0,1,2
14042,1,1,0,0,0,0,0,0,0,0,0,0,2
12872,3,8,1,2,3,5,3,7,6,2,2,3,2
13040,2,3,2,0,0,0,3,1,1,1,0,1,2
13910,4,1,0,0,1,2,1,3,4,4,1,1,2
14052,20,9,8,7,2,2,4,2,4,4,4,0,2
13160,1,0,0,0,1,6,5,2,0,0,3,1,2
12887,6,6,10,2,2,5,5,4,11,16,1,2,2
14174,4,12,7,0,2,7,2,5,12,8,4,3,2
13196,0,0,1,0,1,0,1,0,2,0,1,2,2
14177,25,19,9,3,6,8,11,8,13,8,12,18,2
13872,2,3,0,0,0,0,0,0,0,1,0,0,2
13731,4,5,2,0,2,0,2,4,3,9,1,0,2
14067,0,1,1,2,1,0,0,0,0,0,1,0,2
13161,9,12,7,3,3,5,5,9,3,6,3,3,2
14073,2,1,1,1,1,1,0,1,1,1,1,1,2
14190,4,3,5,2,2,2,5,7,6,3,5,0,2
13897,7,3,4,5,9,2,0,4,6,2,2,3,2
14191,4,1,3,2,2,0,6,6,9,1,1,2,2
12865,5,5,0,0,0,0,1,2,1,1,0,0,2
14194,6,16,5,4,0,5,4,6,4,3,1,7,2
13592,9,1,8,4,2,3,3,6,7,2,2,2,2
13619,8,6,7,12,1,0,4,2,2,2,3,1,2
13159,6,4,1,1,4,1,3,3,3,3,2,0,2
13621,3,0,1,4,0,0,0,1,3,0,1,1,2
12868,6,3,1,2,1,2,2,1,1,2,2,0,2
13425,0,0,0,1,1,0,0,0,1,1,1,0,2
13060,6,5,6,2,3,5,2,12,2,1,2,1,2
13475,8,7,5,1,4,1,2,4,1,1,0,5,2
13495,0,0,3,1,0,0,1,0,0,0,0,0,2
12893,3,6,7,2,2,0,4,1,2,0,1,2,2
14046,18,4,6,2,0,6,7,4,9,2,6,2,2
12738,12,5,3,5,4,6,2,12,12,6,5,3,2
13330,7,3,0,0,0,2,1,0,2,1,2,1,2
13761,6,1,3,2,1,1,4,5,2,1,1,1,2
13044,9,8,2,3,2,1,2,2,1,0,1,6,2
13763,0,3,1,2,4,0,0,1,0,0,2,0,2
13200,0,0,0,0,0,0,0,8,1,1,2,0,2
13300,47,4,6,0,5,5,4,3,3,4,0,2,2
13201,0,0,0,0,0,0,0,0,0,0,0,0,2
12754,8,6,3,2,4,2,2,1,1,4,2,2,2
14148,1,1,1,0,0,1,0,0,0,0,2,0,2
13641,4,1,1,0,1,0,1,3,1,1,0,6,2
14156,10,6,0,0,0,3,1,1,6,7,0,0,2
12768,3,1,1,0,1,1,0,0,1,3,0,3,2
13323,4,0,3,1,1,2,1,4,3,2,1,1,2
13452,2,4,2,0,2,2,4,2,2,1,0,1,2
12766,2,2,1,0,1,1,0,0,4,0,4,0,2
12720,3,7,1,2,1,0,3,1,4,0,1,1,2
13464,5,7,2,1,2,2,5,8,7,5,1,1,2
13305,6,3,4,0,3,6,3,5,5,2,2,6,2
14153,5,2,1,2,3,2,1,6,13,5,2,0,2
14011,2,0,0,1,1,1,2,1,3,3,2,4,2
13328,6,5,4,0,2,2,2,3,4,3,3,0,2
14012,9,7,6,4,3,2,2,6,6,7,2,4,2
13901,7,9,4,1,4,1,4,2,1,3,6,6,2
14309,1,1,1,0,2,1,2,1,0,2,2,0,2
14066,4,2,1,0,1,1,2,2,0,0,1,2,2
12730,23,11,15,6,7,8,5,5,5,10,9,15,2
13782,5,1,0,2,2,1,0,3,0,1,1,1,2
14313,3,2,4,1,1,1,1,4,7,4,3,1,2
14350,1,2,0,0,0,2,5,1,1,7,0,4,2
15352,11,12,5,0,4,1,1,5,4,3,1,3,2
14456,5,3,3,0,9,1,4,3,7,5,1,5,2
14451,0,1,0,0,0,0,0,0,1,0,0,0,2
14352,2,1,4,1,1,4,0,1,0,1,1,2,2
15455,1,1,2,0,1,0,0,1,1,0,0,0,2
15594,2,2,9,0,1,1,2,3,1,4,0,1,2
15457,7,5,4,3,7,2,5,7,23,19,13,8,2
15599,0,5,2,4,1,4,4,5,9,1,0,1,2
15464,5,7,4,10,2,6,7,18,8,5,2,3,2
14735,3,5,2,2,2,2,0,4,0,3,1,3,2
15169,1,1,0,1,5,1,2,0,1,0,1,0,2
15640,7,2,3,4,2,1,6,0,1,2,3,7,2
14360,2,4,1,2,1,0,0,3,1,1,1,0,2
14326,4,4,1,0,1,4,5,1,14,6,3,4,2
14869,0,0,1,2,4,4,2,0,4,1,1,1,2
15650,18,9,24,7,4,8,6,2,2,3,4,4,2
14721,0,0,0,1,1,0,0,0,2,0,0,2,2
15155,3,8,0,4,3,0,1,1,1,1,0,0,2
15314,2,3,0,5,5,6,8,11,6,4,2,4,2
15655,1,2,0,0,0,1,0,3,0,0,0,1,2
15334,3,3,6,6,1,0,3,10,7,4,1,3,2
14920,7,8,8,6,6,2,3,6,5,2,0,4,2
14876,4,1,3,1,1,1,4,1,6,6,3,3,2
15224,2,3,0,0,4,3,0,2,3,2,6,3,2
14502,0,0,0,1,1,0,4,2,0,2,1,0,2
14469,0,0,0,0,0,0,0,0,0,0,0,1,2
14361,2,0,1,1,1,0,2,2,1,4,1,0,2
14496,6,4,5,3,1,3,2,7,3,0,1,10,2
14885,4,1,3,1,1,1,3,1,1,2,1,1,2
15368,2,3,3,2,2,0,3,2,2,0,2,1,2
14353,1,1,4,0,1,0,1,0,4,1,1,1,2
14931,4,1,0,2,1,2,4,0,1,4,0,2,2
14893,5,1,1,3,4,1,5,6,3,5,6,5,2
14728,4,8,0,3,1,0,0,4,1,3,1,2,2
15046,0,3,0,0,1,1,1,2,2,0,0,1,2
15666,0,1,1,1,0,0,3,0,1,0,0,1,2
15459,4,5,1,6,11,6,16,19,13,3,5,4,2
14934,2,0,1,9,0,0,0,5,1,1,2,1,2
15171,2,5,1,0,1,2,4,3,3,2,0,1,2
14577,1,3,1,0,0,0,1,0,1,2,0,0,2
15515,2,1,1,0,1,2,0,0,3,1,5,0,2
14627,4,4,0,0,3,0,2,3,5,8,1,0,2
15206,2,0,0,0,0,0,0,0,0,0,0,4,2
15371,0,0,1,0,0,0,0,0,1,0,0,0,2
15019,0,0,1,2,0,0,5,0,4,0,2,3,2
14938,0,2,0,1,3,0,0,0,0,1,1,1,2
15584,0,0,0,1,0,0,0,0,1,1,0,2,2
14729,4,5,0,1,0,3,1,1,7,3,0,2,2
14892,5,22,9,12,9,8,16,9,13,14,5,2,2
15014,1,0,2,0,0,0,1,0,0,0,0,0,2
14786,0,0,1,1,2,1,6,0,0,1,1,3,2
15162,5,4,5,2,3,4,4,1,8,1,5,3,2
15512,2,1,0,0,1,2,1,2,1,0,0,1,2
14769,9,8,5,1,0,3,4,9,2,1,0,3,2
15521,5,4,0,3,2,0,1,0,3,1,1,0,2
14449,4,5,2,3,0,1,2,1,4,1,3,0,2
14793,0,1,0,0,1,0,0,8,1,1,0,0,2
14865,1,3,2,0,2,3,2,4,13,5,4,0,2
15492,7,11,11,12,0,5,3,5,1,3,1,1,2
14498,3,0,1,1,1,2,2,0,1,0,0,1,2
14881,3,5,4,5,3,0,2,6,3,4,2,1,2
15235,0,1,0,0,0,1,1,0,0,1,0,1,2
14789,2,0,2,1,0,3,0,2,0,0,2,3,2
15739,16,9,12,4,13,7,9,9,12,12,10,8,2
14583,3,1,0,1,0,2,0,5,0,2,2,4,2
14445,0,2,0,0,0,0,0,0,1,0,0,3,2
16361,17,13,14,8,5,10,11,5,2,1,2,5,2
15787,3,2,4,2,0,4,0,2,7,3,5,2,2
15788,5,5,10,2,3,4,4,5,4,6,6,4,2
16518,2,1,6,1,0,4,0,0,0,2,0,3,2
16517,5,9,18,1,2,9,8,4,1,6,3,5,2
16500,3,5,3,0,1,0,3,10,5,5,3,1,2
16507,11,21,3,4,1,4,4,4,6,4,5,4,2
15869,0,0,1,4,2,1,0,3,1,0,1,2,2
16509,5,2,5,3,2,1,7,1,0,0,2,0,2
15757,4,10,21,4,8,6,10,6,7,4,7,4,2
16512,4,21,7,6,3,7,7,6,1,2,1,2,2
16169,3,5,7,7,2,0,4,5,3,6,5,0,2
16514,6,3,6,2,2,6,2,3,1,3,1,1,2
16174,6,4,5,3,4,3,23,4,7,5,6,2,2
15944,10,1,4,4,0,1,2,1,4,1,0,2,2
16194,0,0,0,0,0,0,0,1,1,0,2,1,2
15789,11,17,11,6,2,8,7,3,8,8,2,6,2
16216,14,8,6,7,5,7,3,6,3,1,5,10,2
16589,3,4,1,1,3,2,3,5,2,3,1,5,2
16233,10,2,3,4,3,1,1,2,6,0,2,0,2
16590,1,2,1,2,0,0,2,2,1,0,0,0,2
16358,8,6,7,3,5,1,5,5,4,2,2,4,2
16592,3,9,2,1,2,4,3,6,11,1,4,1,2
16364,3,10,3,2,0,1,1,4,4,2,4,1,2
16593,4,7,6,1,0,11,2,6,5,3,4,2,2
16370,8,3,7,0,2,5,2,6,1,2,2,3,2
16638,4,6,4,6,5,5,4,0,9,3,1,2,2
16385,0,2,0,0,1,0,0,1,0,1,0,0,2
16653,11,7,13,2,1,3,1,6,1,2,1,3,2
15928,6,2,7,4,0,0,1,1,1,1,2,5,2
16658,4,7,9,2,1,1,4,1,2,2,0,1,2
15931,3,13,5,4,2,4,1,2,2,0,0,0,2
16013,1,5,5,1,1,2,0,0,5,0,0,1,2
15935,9,14,24,4,7,8,5,2,5,5,4,1,2
16016,1,6,3,2,3,1,3,5,5,3,4,2,2
16494,8,7,9,5,4,5,1,5,5,4,1,6,2
15801,2,0,0,0,0,5,1,3,2,1,0,2,2
16077,10,9,7,5,3,9,6,3,6,3,6,1,2
15804,0,0,1,2,1,0,0,0,0,0,0,1,2
16165,2,5,1,0,1,1,0,1,2,0,1,2,2
16733,4,6,2,2,3,1,4,9,8,10,2,8,2
15890,13,6,11,7,9,5,7,7,2,3,5,4,2
16761,12,16,17,2,7,9,11,15,19,7,10,10,2
16219,3,1,0,1,0,2,0,3,2,0,0,3,2
16773,1,0,4,1,1,0,3,4,2,4,3,2,2
15756,6,7,9,4,3,5,7,6,17,1,8,2,2
16787,10,3,3,1,5,2,9,6,6,0,1,2,2
15922,14,8,11,14,0,1,1,0,3,0,0,0,2
16792,6,6,5,4,3,3,5,2,3,2,5,3,2
16451,1,0,1,1,1,0,1,1,0,2,0,1,2
16805,2,3,0,0,0,0,1,5,1,3,0,2,2
16482,0,0,0,0,0,0,1,1,0,2,0,4,2
16815,4,5,1,0,3,0,2,1,2,0,2,4,2
15877,3,2,3,4,1,0,1,2,2,9,1,1,2
15806,3,5,3,1,3,4,0,3,4,1,0,2,2
16215,5,5,17,2,3,2,5,4,1,3,5,1,2
16877,0,2,1,1,2,11,2,7,7,1,1,5,2
16369,8,16,3,3,6,8,4,5,6,5,4,3,2
16878,2,6,5,4,0,3,7,5,12,3,1,5,2
15933,5,0,1,1,2,1,6,2,2,2,2,2,2
16900,3,1,2,3,3,0,3,3,3,3,2,2,2
16172,2,5,4,2,2,3,4,5,2,6,5,6,2
16932,2,6,4,0,1,0,1,4,3,4,3,3,2
15926,10,9,9,2,6,2,3,3,5,0,6,1,2
16940,1,4,6,9,2,2,11,4,1,6,3,1,2
16309,3,2,4,0,8,1,1,2,4,7,0,2,2
16954,0,0,1,1,0,0,0,1,0,0,0,0,2
15937,9,9,7,5,6,3,4,5,10,11,8,6,2
17021,2,5,5,1,4,2,7,2,7,9,1,3,2
17062,7,12,13,2,1,3,4,7,10,7,5,3,2
17182,3,2,0,0,0,0,0,0,1,1,0,0,2
17333,2,0,1,1,1,1,3,9,0,1,3,1,2
17595,1,4,2,1,4,5,7,5,1,2,3,3,2
17756,6,2,1,1,0,1,4,4,1,1,1,2,2
17352,39,28,23,13,15,9,23,14,19,14,9,11,2
17758,11,3,2,3,1,1,3,3,6,2,2,2,2
18228,11,5,1,2,6,1,3,6,2,1,2,0,2
17324,0,2,0,0,1,0,0,1,1,1,0,0,2
17237,2,0,2,0,0,1,1,0,1,0,0,3,2
17609,4,5,1,2,1,0,1,0,8,5,1,0,2
17954,2,0,3,0,0,1,2,0,0,0,1,1,2
17963,2,1,1,0,2,0,0,0,1,0,1,0,2
17763,18,26,9,5,6,6,9,12,7,7,10,1,2
17615,23,14,11,4,4,3,5,3,7,3,8,4,2
18253,6,2,0,3,1,2,0,0,4,1,1,1,2
18041,5,1,0,1,1,0,2,0,2,1,0,0,2
18327,5,0,4,1,2,1,2,5,0,2,0,1,2
17363,10,4,7,3,3,3,10,6,11,2,3,2,2
18328,7,4,6,4,2,2,2,1,1,4,2,3,2
18076,3,8,3,3,2,8,2,3,6,5,0,5,2
17468,2,1,0,0,3,0,0,1,0,0,4,1,2
17367,6,2,3,3,2,6,7,1,3,0,1,1,2
17306,1,1,4,1,4,1,7,6,6,8,0,5,2
18095,0,0,0,0,0,0,0,0,0,1,0,0,2
18371,18,5,0,3,0,2,1,1,3,6,4,2,2
17646,18,5,4,6,3,0,2,2,4,3,2,3,2
18372,11,1,1,1,1,0,1,13,2,0,3,1,2
18106,7,4,3,4,8,5,2,2,4,2,1,3,2
18375,6,2,14,3,1,3,1,2,0,5,2,2,2
17219,8,2,4,1,4,1,4,1,1,1,0,3,2
18376,7,5,13,2,3,7,11,10,8,10,7,2,2
18184,4,3,5,2,2,2,1,2,2,4,1,0,2
17492,2,2,1,1,1,1,2,1,2,4,2,3,2
18195,14,25,12,4,4,4,5,3,3,2,4,6,2
17310,2,1,6,6,2,6,3,1,1,6,2,0,2
18197,17,18,10,5,7,5,1,5,9,3,5,2,2
17811,1,0,1,0,1,0,0,0,0,2,0,0,2
18213,0,0,0,0,0,0,0,0,0,0,2,1,2
17313,3,9,4,1,3,3,1,3,5,1,4,2,2
17608,4,2,2,1,0,0,1,2,1,6,1,1,2
17084,6,5,8,3,2,1,7,2,4,4,4,3,2
17214,7,8,12,4,2,4,5,4,7,6,2,3,2
17506,5,4,12,5,7,3,4,2,4,3,4,1,2
17619,14,7,5,8,8,5,3,3,7,6,6,4,2
17507,0,8,3,4,0,1,1,1,1,3,0,5,2
17167,2,3,3,1,6,3,2,1,4,9,5,5,2
17508,5,5,7,3,4,4,1,0,3,0,1,2,2
17168,7,4,4,5,4,1,4,7,3,5,1,4,2
17884,0,0,0,1,0,0,0,0,0,0,1,0,2
17652,14,12,4,4,8,10,3,3,4,6,2,3,2
18469,1,2,0,1,0,0,0,1,2,0,1,0,2
17659,3,3,1,1,2,2,0,3,0,3,0,1,2
17318,2,0,0,0,2,3,1,2,1,3,4,3,2
18212,1,1,0,1,0,1,2,3,3,2,2,0,2
17321,0,0,0,0,0,0,0,0,0,0,0,1,2
17961,9,2,3,4,2,5,6,3,3,1,3,5,2
17895,7,1,3,0,0,0,0,1,3,4,3,1,2
18068,5,3,1,3,1,4,3,12,2,0,2,2,2
17516,12,11,6,2,2,5,1,4,1,0,2,4,2
17371,10,2,2,1,0,2,0,4,2,2,1,3,2
17518,2,4,0,1,2,2,1,0,2,0,1,3,2
17229,2,1,1,1,1,1,0,0,2,1,1,3,2
18488,6,11,10,4,10,3,2,4,3,2,1,3,2
17616,36,18,14,12,5,8,12,13,9,3,7,4,2
18499,1,0,0,1,0,0,0,0,0,0,3,2,2
17222,22,14,17,5,11,15,15,3,8,3,1,5,2
17522,2,6,2,1,4,0,3,3,3,0,0,1,2
18091,0,0,2,0,0,0,3,0,0,0,5,1,2
17523,2,0,3,2,0,0,1,1,0,0,0,0,2
17234,4,1,2,0,0,0,0,0,0,1,0,1,2
18519,10,6,10,4,6,3,4,5,5,3,6,2,2
18793,5,2,2,1,2,1,2,1,2,2,8,3,2
20360,0,3,1,0,2,1,3,0,1,1,2,0,2
20363,5,1,2,1,0,1,4,3,5,1,3,2,2
20064,7,3,1,2,1,2,2,4,4,4,5,2,2
20366,3,2,2,4,2,3,1,4,2,3,1,0,2
19075,7,3,1,1,0,3,0,1,3,3,0,0,2
18791,0,0,0,0,0,0,0,0,0,0,0,0,2
19081,14,6,9,6,4,5,3,7,9,3,5,4,2
19196,0,2,3,4,0,0,1,2,1,0,2,1,2
19082,9,5,4,4,3,2,3,5,10,5,7,6,2
18774,5,3,0,1,0,4,1,0,0,2,2,0,2
18946,4,8,1,3,1,4,1,1,2,1,3,1,2
19358,15,10,10,6,1,6,7,8,3,3,3,1,2
19085,1,1,3,0,2,4,2,0,2,3,0,5,2
20377,1,1,1,0,1,2,1,1,4,1,0,1,2
19090,6,0,2,2,0,0,5,7,8,1,3,0,2
18906,2,3,2,2,1,2,1,2,1,1,0,2,2
19801,6,7,2,1,1,3,5,2,8,4,5,8,2
19924,4,1,1,2,3,0,1,3,7,3,3,5,2
19094,3,6,1,0,2,1,1,2,2,2,2,1,2
18670,4,7,5,1,1,2,3,7,0,2,1,3,2
19805,8,1,0,0,2,0,5,2,1,0,0,1,2
19369,1,3,4,2,7,2,6,8,8,2,7,2,2
19347,0,1,4,4,6,3,3,8,3,3,0,1,2
19527,2,4,1,1,3,1,1,1,3,1,1,1,2
20234,3,5,2,1,4,2,5,4,5,5,3,7,2
19382,2,0,4,1,2,1,3,1,1,2,1,1,2
18634,28,15,22,14,26,14,22,17,18,8,9,4,2
18810,2,3,0,0,0,1,2,1,2,2,1,2,2
19816,1,0,0,0,0,1,0,0,1,0,0,3,2
19209,14,29,16,7,6,4,13,5,13,8,9,9,2
18623,1,1,0,0,0,0,1,1,0,0,0,1,2
19370,3,0,0,0,0,0,0,0,0,0,0,0,2
19509,6,0,3,1,0,6,3,2,3,2,1,0,2
18936,10,8,0,4,4,2,4,1,2,6,2,7,2
19231,3,0,3,2,2,1,4,4,4,5,2,1,2
18938,5,4,1,1,1,1,0,1,1,3,0,0,2
19830,0,0,1,0,1,2,1,0,0,3,0,1,2
20399,0,1,0,0,0,0,1,0,0,0,0,0,2
19657,3,0,0,1,0,1,1,0,0,0,0,0,2
18626,2,0,1,1,4,4,2,2,1,0,2,0,2
20525,0,1,0,1,0,1,1,1,4,1,0,0,2
19961,1,1,4,3,1,1,1,0,0,2,0,1,2
19371,2,1,1,5,0,0,2,2,2,2,1,1,2
19215,24,19,24,16,9,9,8,15,7,8,8,5,2
19394,1,1,2,1,4,1,0,2,4,4,2,1,2
18779,24,23,14,18,9,12,9,7,10,12,3,9,2
18945,6,1,1,3,0,3,4,0,7,3,0,6,2
18627,4,6,2,1,4,3,6,7,2,4,2,4,2
19087,1,0,1,0,3,1,4,0,0,0,2,1,2
18939,5,5,2,4,0,2,1,3,5,2,1,0,2
18803,0,2,4,5,1,2,6,2,1,2,2,1,2
18651,8,3,4,1,2,3,1,1,7,3,4,3,2
20222,5,1,1,0,3,3,1,3,1,3,0,1,2
20491,3,6,3,1,3,0,0,3,2,1,2,0,2
19377,4,10,1,3,2,2,1,2,3,3,1,1,2
19218,5,3,6,4,3,1,1,2,1,0,1,0,2
20242,4,1,1,2,0,1,1,1,2,2,1,2,2
18629,11,2,4,0,0,4,0,3,0,0,2,0,2
18918,4,3,2,4,2,6,2,5,4,1,1,2,2
20500,5,0,3,1,0,3,3,7,7,4,0,1,2
19517,1,3,0,0,1,3,2,1,2,0,3,3,2
18811,4,4,2,1,1,1,3,3,3,1,0,1,2
19658,6,3,7,4,6,3,2,9,2,2,2,2,2
20505,3,3,2,1,4,9,4,2,3,1,4,4,2
18944,3,0,0,0,1,0,3,2,0,2,0,1,2
20507,6,8,4,9,1,1,6,3,10,4,3,6,2
19798,0,0,0,0,0,0,0,0,0,0,0,0,2
20511,2,0,1,0,4,2,6,0,1,1,0,1,2
20231,2,0,2,0,3,1,1,1,0,0,0,2,2
19780,0,0,0,0,0,0,0,0,0,0,0,1,2
19104,2,0,0,0,0,1,0,0,4,2,2,0,2
19225,6,2,0,1,0,0,4,1,4,0,2,0,2
20353,2,2,2,0,0,1,1,3,0,1,0,0,2
20516,5,0,0,3,2,1,3,1,0,0,0,1,2
19797,6,2,7,3,1,4,7,1,2,13,2,3,2
19226,7,3,2,3,0,2,1,2,3,2,1,3,2
18643,12,6,4,8,4,8,12,4,8,5,6,6,2
18913,7,3,2,2,1,0,2,1,1,1,0,2,2
20079,0,1,1,1,3,4,1,0,2,1,2,1,2
20521,4,4,1,4,3,1,0,4,5,5,2,6,2
18772,2,1,3,0,0,1,0,0,0,1,2,2,2
19227,1,0,1,3,1,1,0,1,2,2,1,0,2
20217,11,5,8,2,0,1,7,2,4,8,4,2,2
19975,0,1,1,0,0,4,0,0,0,0,1,0,2
21682,0,1,0,0,0,3,0,0,0,0,0,1,2
22253,2,0,0,0,0,0,0,0,1,1,0,1,2
22252,0,0,0,2,0,1,0,0,2,1,0,0,2
22256,7,0,2,0,2,0,5,0,2,2,0,1,2
22371,3,5,7,2,5,5,2,9,9,3,1,1,2
21820,1,2,0,1,0,0,2,3,1,1,0,2,2
20641,3,0,0,1,1,1,1,1,0,0,0,0,2
20961,0,0,0,0,0,0,0,0,2,1,2,3,2
22381,1,5,1,0,0,1,0,2,1,1,3,0,2
20964,4,0,0,0,0,0,0,0,0,2,0,0,2
22397,4,4,1,2,2,1,2,4,2,3,3,0,2
21258,0,0,0,1,2,1,1,0,3,0,0,1,2
22402,0,4,0,1,0,1,0,0,1,0,0,1,2
20796,16,1,5,2,3,3,5,3,3,1,3,4,2
20673,4,0,4,1,0,2,1,1,2,4,6,1,2
23087,2,0,0,3,0,3,3,1,0,1,0,0,2
21655,10,7,5,1,6,6,4,3,4,6,1,6,2
23091,0,0,2,0,1,1,1,2,3,1,1,0,2
22524,2,3,2,0,0,0,6,1,1,2,0,1,2
23095,4,6,1,0,0,1,3,10,13,4,6,3,2
21658,16,2,4,7,8,0,6,10,4,3,3,3,2
20973,2,0,2,1,1,1,5,1,2,5,1,0,2
20935,6,0,2,2,2,1,5,2,0,4,1,1,2
21947,3,2,2,3,1,4,4,4,1,4,2,2,2
22673,0,3,4,0,2,0,5,2,0,0,1,0,2
21950,1,0,0,1,2,0,2,0,2,1,0,1,2
20939,3,1,1,1,0,1,3,1,1,3,0,1,2
20976,5,3,2,4,1,1,6,0,6,7,2,3,2
22795,1,0,0,0,1,1,2,1,2,1,0,0,2
21961,0,3,0,0,0,2,1,2,0,3,1,2,2
22797,1,1,0,0,1,0,0,1,3,3,1,0,2
21365,1,4,4,2,1,3,3,1,3,2,2,1,2
22801,1,1,3,3,0,3,1,1,2,1,1,0,2
21970,0,0,0,0,0,0,0,0,0,0,0,1,2
22807,1,3,1,5,1,1,1,4,2,0,0,0,2
21372,7,2,5,1,1,2,0,3,2,1,2,3,2
22810,0,2,2,1,3,0,0,1,3,0,1,2,2
23246,0,0,0,0,0,0,0,0,0,0,0,2,2
20952,0,3,3,1,3,1,2,3,6,1,0,2,2
23251,0,0,0,0,0,1,0,1,1,1,0,2,2
22940,2,3,1,4,3,7,3,4,2,2,2,4,2
22076,1,2,1,0,0,0,0,0,1,0,0,1,2
21245,1,2,0,2,0,1,0,1,0,0,1,0,2
23370,1,5,6,3,3,4,3,8,1,5,7,0,2
20830,0,1,3,0,0,2,1,1,1,4,2,2,2
23371,0,2,4,1,2,0,4,5,1,1,6,1,2
22376,4,0,0,0,1,0,0,0,0,1,0,0,2
22078,3,0,0,1,0,0,0,1,0,0,4,0,2
22400,0,3,3,0,0,2,0,1,3,2,0,0,2
23380,0,2,0,0,0,0,0,1,2,0,0,0,2
20921,1,0,0,1,0,0,0,0,1,0,0,0,2
20981,0,0,0,2,1,0,0,0,0,0,0,0,2
20930,7,3,2,3,4,0,1,3,2,2,1,2,2
22086,2,0,1,2,0,3,6,5,4,2,1,0,2
20677,4,1,2,0,1,1,6,2,1,1,0,4,2
20813,6,2,4,0,0,2,0,3,3,3,2,0,2
21220,2,2,0,2,1,1,0,0,1,0,1,0,2
23516,0,1,0,0,1,0,2,3,0,1,1,0,2
20942,6,1,0,0,0,2,2,1,2,1,0,1,2
23521,0,1,0,0,0,0,0,0,0,1,0,0,2
20785,1,0,2,2,1,2,1,0,1,1,0,1,2
20815,8,2,0,1,0,1,0,0,1,1,0,1,2
22939,3,2,4,3,2,5,7,3,5,6,2,1,2
20546,0,0,1,0,0,1,0,0,1,0,0,0,2
21246,2,0,0,3,0,2,1,2,6,4,4,4,2
20685,3,0,1,1,0,1,1,3,0,0,1,2,2
21103,4,0,0,1,0,0,1,0,0,0,0,1,2
21072,9,4,4,3,1,1,2,4,3,4,4,3,2
22523,6,5,0,0,7,1,5,6,3,1,5,3,2
21073,3,3,2,2,1,0,0,2,1,5,0,2,2
22684,1,1,1,0,3,1,1,0,2,5,0,3,2
23813,0,0,0,0,0,2,1,2,1,0,0,0,2
20946,0,1,0,1,0,0,1,3,0,3,4,0,2
21082,1,2,1,3,2,2,1,9,3,6,2,3,2
20786,7,4,4,2,7,0,1,1,2,1,1,2,2
21512,8,3,1,5,3,0,7,3,7,6,2,3,2
20837,0,0,1,0,0,0,0,0,0,0,0,0,2
22230,1,2,1,0,2,0,0,1,2,0,0,0,2
